"filename", "language", "C++", "Markdown", "HTML", "JSON with Comments", "JSON", "CMake", "Makefile", "CMake Cache", "TypeScript", "Log", "C", "comment", "blank", "total"
"c:\Projects\Appetito\libs\asio\include\asio\traits\prefer_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\prefer_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\query_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\query_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\query_static_constexpr_member.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\require_concept_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\require_concept_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\require_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\require_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\schedule_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\schedule_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\set_done_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\set_done_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\set_error_free.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 113
"c:\Projects\Appetito\libs\asio\include\asio\traits\set_error_member.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 113
"c:\Projects\Appetito\libs\asio\include\asio\traits\set_value_free.hpp", "C++", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 235
"c:\Projects\Appetito\libs\asio\include\asio\traits\set_value_member.hpp", "C++", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 235
"c:\Projects\Appetito\libs\asio\include\asio\traits\start_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\start_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\static_query.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\static_require.hpp", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 124
"c:\Projects\Appetito\libs\asio\include\asio\traits\static_require_concept.hpp", "C++", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 125
"c:\Projects\Appetito\libs\asio\include\asio\traits\submit_free.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 113
"c:\Projects\Appetito\libs\asio\include\asio\traits\submit_member.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 113
"c:\Projects\Appetito\libs\asio\include\asio\ts\buffer.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 25
"c:\Projects\Appetito\libs\asio\include\asio\ts\executor.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 36
"c:\Projects\Appetito\libs\asio\include\asio\ts\internet.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 41
"c:\Projects\Appetito\libs\asio\include\asio\ts\io_context.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 21
"c:\Projects\Appetito\libs\asio\include\asio\ts\net.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 27
"c:\Projects\Appetito\libs\asio\include\asio\ts\netfwd.hpp", "C++", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 89, 255
"c:\Projects\Appetito\libs\asio\include\asio\ts\socket.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 28
"c:\Projects\Appetito\libs\asio\include\asio\ts\timer.hpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 27
"c:\Projects\Appetito\libs\asio\include\asio\unyield.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 22
"c:\Projects\Appetito\libs\asio\include\asio\use_awaitable.hpp", "C++", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 168
"c:\Projects\Appetito\libs\asio\include\asio\use_future.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 27, 164
"c:\Projects\Appetito\libs\asio\include\asio\uses_executor.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 72
"c:\Projects\Appetito\libs\asio\include\asio\version.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 24
"c:\Projects\Appetito\libs\asio\include\asio\wait_traits.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 57
"c:\Projects\Appetito\libs\asio\include\asio\windows\basic_object_handle.hpp", "C++", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 49, 494
"c:\Projects\Appetito\libs\asio\include\asio\windows\basic_overlapped_handle.hpp", "C++", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 42, 461
"c:\Projects\Appetito\libs\asio\include\asio\windows\basic_random_access_handle.hpp", "C++", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 41, 580
"c:\Projects\Appetito\libs\asio\include\asio\windows\basic_stream_handle.hpp", "C++", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 41, 562
"c:\Projects\Appetito\libs\asio\include\asio\windows\object_handle.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 39
"c:\Projects\Appetito\libs\asio\include\asio\windows\overlapped_handle.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 40
"c:\Projects\Appetito\libs\asio\include\asio\windows\overlapped_ptr.hpp", "C++", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 24, 146
"c:\Projects\Appetito\libs\asio\include\asio\windows\random_access_handle.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 38
"c:\Projects\Appetito\libs\asio\include\asio\windows\stream_handle.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 38
"c:\Projects\Appetito\libs\asio\include\asio\writable_pipe.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 36
"c:\Projects\Appetito\libs\asio\include\asio\write.hpp", "C++", 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1102, 46, 1439
"c:\Projects\Appetito\libs\asio\include\asio\write_at.hpp", "C++", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 630, 32, 806
"c:\Projects\Appetito\libs\asio\include\asio\yield.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 24
"c:\Projects\Appetito\libs\cereal\access.hpp", "C++", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 35, 352
"c:\Projects\Appetito\libs\cereal\archives\adapters.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 8, 164
"c:\Projects\Appetito\libs\cereal\archives\binary.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 22, 170
"c:\Projects\Appetito\libs\cereal\archives\json.hpp", "C++", 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 127, 1025
"c:\Projects\Appetito\libs\cereal\archives\portable_binary.hpp", "C++", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 44, 335
"c:\Projects\Appetito\libs\cereal\archives\xml.hpp", "C++", 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 308, 125, 957
"c:\Projects\Appetito\libs\cereal\cereal.hpp", "C++", 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 423, 120, 1121
"c:\Projects\Appetito\libs\cereal\details\helpers.hpp", "C++", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 45, 423
"c:\Projects\Appetito\libs\cereal\details\polymorphic_impl.hpp", "C++", 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 111, 826
"c:\Projects\Appetito\libs\cereal\details\polymorphic_impl_fwd.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 7, 66
"c:\Projects\Appetito\libs\cereal\details\static_object.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 14, 129
"c:\Projects\Appetito\libs\cereal\details\traits.hpp", "C++", 887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 135, 1412
"c:\Projects\Appetito\libs\cereal\details\util.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 8, 85
"c:\Projects\Appetito\libs\cereal\external\base64.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 135
"c:\Projects\Appetito\libs\cereal\external\rapidjson\allocators.h", "C++", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 37, 285
"c:\Projects\Appetito\libs\cereal\external\rapidjson\cursorstreamwrapper.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 79
"c:\Projects\Appetito\libs\cereal\external\rapidjson\document.h", "C++", 1419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 916, 325, 2660
"c:\Projects\Appetito\libs\cereal\external\rapidjson\encodedstream.h", "C++", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 54, 300
"c:\Projects\Appetito\libs\cereal\external\rapidjson\encodings.h", "C++", 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 84, 717
"c:\Projects\Appetito\libs\cereal\external\rapidjson\error\en.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 75
"c:\Projects\Appetito\libs\cereal\external\rapidjson\error\error.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 31, 162
"c:\Projects\Appetito\libs\cereal\external\rapidjson\filereadstream.h", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 100
"c:\Projects\Appetito\libs\cereal\external\rapidjson\filewritestream.h", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 105
"c:\Projects\Appetito\libs\cereal\external\rapidjson\fwd.h", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 54, 152
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\biginteger.h", "C++", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 47, 291
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\diyfp.h", "C++", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 272
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\dtoa.h", "C++", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 22, 246
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\ieee754.h", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 79
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\itoa.h", "C++", 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 51, 309
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\meta.h", "C++", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 46, 187
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\pow10.h", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 56
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\regex.h", "C++", 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 100, 741
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\stack.h", "C++", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 37, 233
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\strfunc.h", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 70
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\strtod.h", "C++", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 50, 291
"c:\Projects\Appetito\libs\cereal\external\rapidjson\internal\swap.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 47
"c:\Projects\Appetito\libs\cereal\external\rapidjson\istreamwrapper.h", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 20, 129
"c:\Projects\Appetito\libs\cereal\external\rapidjson\memorybuffer.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 15, 71
"c:\Projects\Appetito\libs\cereal\external\rapidjson\memorystream.h", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 72
"c:\Projects\Appetito\libs\cereal\external\rapidjson\msinttypes\inttypes.h", "C++", 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 47, 317
"c:\Projects\Appetito\libs\cereal\external\rapidjson\msinttypes\stdint.h", "C++", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 51, 301
"c:\Projects\Appetito\libs\cereal\external\rapidjson\ostreamwrapper.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 82
"c:\Projects\Appetito\libs\cereal\external\rapidjson\pointer.h", "C++", 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, 200, 1415
"c:\Projects\Appetito\libs\cereal\external\rapidjson\prettywriter.h", "C++", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 278
"c:\Projects\Appetito\libs\cereal\external\rapidjson\rapidjson.h", "C++", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 75, 657
"c:\Projects\Appetito\libs\cereal\external\rapidjson\reader.h", "C++", 1639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 283, 2231
"c:\Projects\Appetito\libs\cereal\external\rapidjson\schema.h", "C++", 2044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 323, 2498
"c:\Projects\Appetito\libs\cereal\external\rapidjson\stream.h", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 40, 224
"c:\Projects\Appetito\libs\cereal\external\rapidjson\stringbuffer.h", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 122
"c:\Projects\Appetito\libs\cereal\external\rapidjson\writer.h", "C++", 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 82, 710
"c:\Projects\Appetito\libs\cereal\external\rapidxml\manual.html", "HTML", 0, 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 406
"c:\Projects\Appetito\libs\cereal\external\rapidxml\rapidxml.hpp", "C++", 2301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 70, 2625
"c:\Projects\Appetito\libs\cereal\external\rapidxml\rapidxml_iterators.hpp", "C++", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 176
"c:\Projects\Appetito\libs\cereal\external\rapidxml\rapidxml_print.hpp", "C++", 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 53, 429
"c:\Projects\Appetito\libs\cereal\external\rapidxml\rapidxml_utils.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 124
"c:\Projects\Appetito\libs\cereal\macros.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 15, 157
"c:\Projects\Appetito\libs\cereal\specialize.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 8, 140
"c:\Projects\Appetito\libs\cereal\types\array.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 80
"c:\Projects\Appetito\libs\cereal\types\atomic.hpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 56
"c:\Projects\Appetito\libs\cereal\types\base_class.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 10, 204
"c:\Projects\Appetito\libs\cereal\types\bitset.hpp", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 177
"c:\Projects\Appetito\libs\cereal\types\boost_variant.hpp", "C++", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 24, 165
"c:\Projects\Appetito\libs\cereal\types\chrono.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 9, 73
"c:\Projects\Appetito\libs\cereal\types\common.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 13, 130
"c:\Projects\Appetito\libs\cereal\types\complex.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 57
"c:\Projects\Appetito\libs\cereal\types\concepts\pair_associative_container.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 74
"c:\Projects\Appetito\libs\cereal\types\deque.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 63
"c:\Projects\Appetito\libs\cereal\types\forward_list.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 9, 69
"c:\Projects\Appetito\libs\cereal\types\functional.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 44
"c:\Projects\Appetito\libs\cereal\types\list.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 63
"c:\Projects\Appetito\libs\cereal\types\map.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 37
"c:\Projects\Appetito\libs\cereal\types\memory.hpp", "C++", 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 53, 426
"c:\Projects\Appetito\libs\cereal\types\optional.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 66
"c:\Projects\Appetito\libs\cereal\types\polymorphic.hpp", "C++", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 54, 484
"c:\Projects\Appetito\libs\cereal\types\queue.hpp", "C++", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 16, 133
"c:\Projects\Appetito\libs\cereal\types\set.hpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 13, 104
"c:\Projects\Appetito\libs\cereal\types\stack.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 77
"c:\Projects\Appetito\libs\cereal\types\string.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 62
"c:\Projects\Appetito\libs\cereal\types\tuple.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 11, 124
"c:\Projects\Appetito\libs\cereal\types\unordered_map.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 37
"c:\Projects\Appetito\libs\cereal\types\unordered_set.hpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 13, 100
"c:\Projects\Appetito\libs\cereal\types\utility.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 48
"c:\Projects\Appetito\libs\cereal\types\valarray.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 11, 90
"c:\Projects\Appetito\libs\cereal\types\variant.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 13, 109
"c:\Projects\Appetito\libs\cereal\types\vector.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 113
"c:\Projects\Appetito\libs\cereal\version.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 5, 53
"c:\Projects\Appetito\libs\client\include\client.hpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 71
"c:\Projects\Appetito\libs\client\src\client.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 11, 124
"c:\Projects\Appetito\libs\network\include\networkio.hpp", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 156
"c:\Projects\Appetito\libs\network\include\protocol.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Projects\Appetito\libs\network\src\networkio.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Projects\Appetito\libs\restaurant_util\include\food.hpp", "C++", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 12, 281
"c:\Projects\Appetito\libs\restaurant_util\include\kitchen_request.hpp", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Projects\Appetito\libs\restaurant_util\include\menu.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"c:\Projects\Appetito\libs\restaurant_util\include\notif.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Projects\Appetito\libs\restaurant_util\include\order_deal.hpp", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 4, 130
"c:\Projects\Appetito\libs\restaurant_util\include\table.hpp", "C++", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 13, 248
"c:\Projects\Appetito\libs\restaurant_util\src\food.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 60
"c:\Projects\Appetito\libs\restaurant_util\src\kitchen_request.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Projects\Appetito\libs\restaurant_util\src\menu.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 46
"c:\Projects\Appetito\libs\restaurant_util\src\notif.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Projects\Appetito\libs\restaurant_util\src\order_deal.cpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 68
"c:\Projects\Appetito\libs\restaurant_util\src\table.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Projects\Appetito\libs\server\include\connected_client.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 52
"c:\Projects\Appetito\libs\server\include\redirector.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 43
"c:\Projects\Appetito\libs\server\include\server.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62
"c:\Projects\Appetito\libs\server\src\connected_client.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 12, 151
"c:\Projects\Appetito\libs\server\src\redirector.cpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 16
"c:\Projects\Appetito\libs\server\src\server.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 23
"c:\Projects\Appetito\libs\userio\include\console_menu.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 45
"c:\Projects\Appetito\libs\userio\src\console_menu.cpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Projects\Appetito\src\client_customer.cpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 143
"c:\Projects\Appetito\src\client_kitchen.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Projects\Appetito\src\client_waiter.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Projects\Appetito\src\server_main.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 62
"Total", "-", 135649, 112, 383, 88, 5259, 229, 112, 334, 4, 1454, 661, 50464, 29098, 223847
